sample_id,target_name,target_score
313,ce_resnet18,0.0899256766
314,ce_resnet18,0.0773470029
315,ce_resnet18,0.0983999893
316,ce_resnet18,0.0869553462
317,ce_resnet18,0.0838852972
318,ce_resnet18,0.0835287571
319,ce_resnet18,0.0734406486
320,ce_resnet18,0.0882171839
321,ce_resnet18,0.109292135
322,ce_resnet18,0.0919545814
323,ce_resnet18,0.0672440529
324,ce_resnet18,0.0733533576
325,ce_resnet18,0.0797829106
326,ce_resnet18,0.0733574554
327,ce_resnet18,0.138626814
328,ce_resnet18,0.0918096229
329,ce_resnet18,0.121123575
330,ce_resnet18,0.0958163887
331,ce_resnet18,0.123472549
332,ce_resnet18,0.114282012
333,ce_resnet18,0.106580652
334,ce_resnet18,0.0952035561
335,ce_resnet18,0.089030087
336,ce_resnet18,0.0711183548
337,ce_resnet18,0.116437554
338,ce_resnet18,0.0646883175
339,ce_resnet18,0.0873003975
340,ce_resnet18,0.0961366296
341,ce_resnet18,0.136523202
342,ce_resnet18,0.0957275629
343,ce_resnet18,0.0936979502
344,ce_resnet18,0.1011113
345,ce_resnet18,0.106530607
346,ce_resnet18,0.0808627531
347,ce_resnet18,0.110772535
348,ce_resnet18,0.114856273
349,ce_resnet18,0.129244059
350,ce_resnet18,0.106717058
351,ce_resnet18,0.0977099314
352,ce_resnet18,0.0723589659
353,ce_resnet18,0.101343997
354,ce_resnet18,0.11701864
355,ce_resnet18,0.109647512
356,ce_resnet18,0.0571370758
357,ce_resnet18,0.121599339
358,ce_resnet18,0.0815368444
359,ce_resnet18,0.106539935
360,ce_resnet18,0.0885760933
361,ce_resnet18,0.127512828
362,ce_resnet18,0.112807974
363,ce_resnet18,0.113116428
364,ce_resnet18,0.0899007246
365,ce_resnet18,0.107229814
366,ce_resnet18,0.072659649
367,ce_resnet18,0.0633735955
368,ce_resnet18,0.0637352616
369,ce_resnet18,0.115650892
370,ce_resnet18,0.0697245672
371,ce_resnet18,0.0925673395
372,ce_resnet18,0.0607316531
373,ce_resnet18,0.107496001
374,ce_resnet18,0.109616317
375,ce_resnet18,0.125736654
376,ce_resnet18,0.0666338652
377,ce_resnet18,0.08871039
378,ce_resnet18,0.109092914
379,ce_resnet18,0.106093928
380,ce_resnet18,0.15337348
381,ce_resnet18,0.120353587
382,ce_resnet18,0.107910238
383,ce_resnet18,0.0851886719
384,ce_resnet18,0.0746579096
385,ce_resnet18,0.123985007
386,ce_resnet18,0.0484652482
387,ce_resnet18,0.063455157
388,ce_resnet18,0.080659762
389,ce_resnet18,0.136183396
390,ce_resnet18,0.0678917393
391,ce_resnet18,0.104542799
392,ce_resnet18,0.0626364201
393,ce_resnet18,0.0686451942
394,ce_resnet18,0.112494834
395,ce_resnet18,0.0557678454
396,ce_resnet18,0.0733758435
397,ce_resnet18,0.109857082
398,ce_resnet18,0.0871373937
399,ce_resnet18,0.106013522
400,ce_resnet18,0.0902761295
401,ce_resnet18,0.0800277814
402,ce_resnet18,0.111777872
